presentation_id,presentation_number,presentation_title,presentation_abstract,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49
7-4-05,7-4-05,***,***,-0.13878483,0.6333303,0.2414904,-0.72837496,0.52608275,-0.87434894,-3.2798798,2.6107693,-0.09210602,-0.457577,-0.52074337,-1.2105099,-0.7334409,1.2738485,-0.8781544,0.11934272,2.3954866,0.050864663,-4.234788,0.79268765,-0.6338329,-0.38500857,1.6829355,0.7695133,1.8742129,-1.8011333,0.023315195,0.5634833,-2.8948152,0.6012386,-0.49795723,1.0238746,2.2250566,-1.520803,1.9078147,0.42434108,-0.76160014,-1.373866,3.1210828,2.8614066,-3.3452742,1.0460356,0.5972553,0.22067036,0.78990924,-0.9651193,1.4691385,0.44715452,0.9407372,2.3158982
7-1-05,7-1-05,***,***,0.6304166,-1.3168037,1.8601527,0.92899346,-0.93454003,-1.8950236,-0.6063718,3.5603595,-2.4517531,-0.8135616,2.6783857,-2.4360743,1.4560596,0.6291656,0.4259465,1.4367057,2.4337296,2.7649972,-2.407569,-0.048020624,-1.2509438,1.5339891,1.2344466,-0.8454892,-0.6850986,-0.5498541,0.8258965,-1.9194282,-0.3783232,3.0520258,0.85696316,-0.5654939,2.082558,-1.4076949,0.055398043,1.3010589,2.1575859,0.660917,0.09413592,0.90841454,-1.4194533,-0.4354039,2.3667088,0.16805309,2.3649452,2.3577328,1.321797,0.56593645,0.17652248,2.179538
7-1-06,7-1-06,***,***,-0.35925445,-1.2166443,0.20234635,3.0922923,-1.3168969,-2.7256227,-0.58523756,0.78104407,-3.1067867,0.25013855,1.2553185,-0.628648,0.9065558,3.1219566,-1.4795848,1.3334293,1.0550572,2.6221359,-2.9037743,0.80020547,-0.5188845,0.12717238,2.3639176,1.4937996,0.58826154,-2.2617574,0.756835,-0.5531861,-1.1045313,3.984799,-0.8055083,-1.1872048,0.70590466,2.6871953,1.7064769,-0.3226813,2.581174,-2.9236817,-0.44791308,1.4149612,2.445297,1.3795277,1.4910339,-1.2448573,2.645505,4.1665344,-0.06936953,-3.177192,2.6831675,0.9017503
7-4-06,7-4-06,***,***,-1.6441916,-1.0697542,-0.013496207,-2.256162,-1.5595822,0.894857,-0.08574359,0.00077579205,-1.1100165,-0.44362596,0.75559264,-1.0443306,-1.7599236,-0.9011084,1.1673907,1.0296229,0.46769494,0.456309,-1.5069914,2.6444411,0.4201857,1.3924913,-1.1723291,-0.51461434,2.1718593,0.4812638,1.4426718,0.9093572,0.5003062,0.97343594,-0.23742397,0.55420226,1.1271924,2.9237442,1.8184536,0.78746915,0.62255,-1.5386275,1.3571529,-0.5064972,-0.10962977,1.7015138,-1.0869138,-1.5704043,3.533611,2.6052804,1.2693009,1.3693321,1.0010666,-0.6762068
7-4-07,7-4-07,***,***,-1.4118017,0.028199691,-1.0063684,-0.90570515,-1.92701,-2.4019108,0.81341976,-1.0293572,0.22424711,-0.83680713,1.9085675,-2.1080253,-2.185829,-0.03610796,-0.13025224,0.6732465,1.2878118,-1.3951889,-2.516329,0.90293884,-0.34661168,3.3098536,-1.3828176,1.1489384,0.7461273,0.8647544,0.18519446,1.2294118,-0.87795913,0.89918816,1.0404406,-1.4794451,0.5024032,-0.106665105,1.2294264,0.32628906,0.29585823,-3.078411,0.85499877,0.055755302,-0.93615276,1.0082401,-0.4794063,-0.556782,-0.20742857,1.4645497,1.8362451,-0.9856585,0.91338944,3.2749355
7-4-08,7-4-08,***,***,-0.5065661,1.74326,-0.20742506,0.15462238,-2.8196955,-0.82233346,-0.79811126,0.6336655,-2.355898,0.0659191,1.2090329,-2.2272716,-0.8861252,1.4177918,-0.8087909,0.39976808,1.0236642,-3.1927898,-3.0141919,2.0557032,0.6080179,0.8527569,-2.6655378,2.1107316,1.9122566,-0.39102384,-0.018554457,1.7249595,0.66924787,1.7648442,-0.65257674,0.36705223,0.6412434,1.1487316,1.0055586,-0.03535344,-0.42233032,-3.323783,2.97735,-0.115811795,-0.64733654,1.1690346,0.41349536,0.18777801,2.5913973,1.2383604,1.1872294,1.1120411,0.6747216,1.8505507
7-1-01,7-1-01,***,***,-0.7575864,-1.9273025,0.20062068,-1.001169,-0.66912925,-1.8791271,1.1060365,0.005275616,-1.9867575,-0.1834132,0.40196088,-0.54434735,-0.24681295,0.023998966,0.3275055,0.99258614,-0.80437106,0.6461039,-1.6186821,0.18510072,-0.47167388,-0.62314594,1.0514007,-0.57234603,0.12217978,0.2171969,0.25014108,-0.41828942,-0.44491753,0.419224,1.1334021,-0.10150796,0.54920363,1.0453062,-0.004135218,2.6998844,-0.35943645,-0.6125767,0.8963599,0.47878635,0.8469806,-0.30722833,-0.5717485,-0.3933585,0.30211154,-0.76326007,-0.5500209,-0.5876358,-0.59099585,1.0070729
7-1-02,7-1-02,***,***,0.3992323,-0.855417,0.87744856,0.6154886,-0.80111784,-2.7739182,-0.15541382,0.21733522,0.3388452,-1.2384686,-0.33670244,-4.415148,0.26528385,0.9854469,-0.60339975,0.5321587,0.29547942,3.4385812,-1.7197472,0.25692,1.6645656,1.9610391,-0.45152807,0.6963819,1.362829,-1.9609859,-0.31120795,-1.0775014,-1.7505782,2.3325598,-2.2990313,-1.7867417,3.702449,1.1132023,2.7153492,1.8670529,0.8809492,1.3039353,1.8338134,-0.90481246,1.3968936,-0.7661418,0.33979702,1.1758367,3.5546556,-0.29245788,0.17678903,-1.1520703,1.1073924,3.1277163
7-1-03,7-1-03,***,***,1.9584556,-2.3193276,-1.7076828,-0.18772072,-0.6873461,0.80413985,1.4611464,0.13812345,-4.0838017,-0.45209476,-0.21212667,0.122062504,-1.7575847,-0.090218574,1.9870223,-0.8081625,-0.16225287,3.1103535,-2.786163,-0.8604306,1.7558063,1.2440634,-0.23839599,-1.5660281,-0.21542504,0.4333545,-0.27287942,-0.52658904,-0.92356575,1.0892727,-1.8688022,1.3863182,2.6032374,0.8121473,-0.6531844,1.255113,1.6157451,-1.1614074,0.16354644,-0.41757056,-0.21428414,0.8713475,-0.9247947,-0.2131989,1.2349385,2.052717,0.32999462,-0.56477183,0.6587755,1.7148719
7-1-04,7-1-04,***,***,1.1789103,-2.103853,0.22921169,-1.5973605,-0.8513952,-2.5522764,2.28394,0.80715686,-3.456143,-0.12691371,0.9569855,-1.5613726,0.47527337,0.2881119,-0.34208325,1.8134646,0.16068317,1.0684114,-0.87252355,-1.0206747,-0.1884935,-1.0393264,0.57393086,0.0807386,-1.1396862,0.03869476,1.0433416,0.014722643,-1.9092556,1.7890728,1.0487857,-1.9393038,0.6206481,-0.16778347,1.1926668,2.8166018,0.27020594,-1.00518,2.2641423,0.8943751,0.65803385,0.6319913,-1.3970486,-0.3586116,0.43708852,1.1829042,-3.0659995,-0.23078988,-1.609115,0.7687836
7-1-07,7-1-07,***,***,-0.713645,-1.911371,0.30614302,0.43942997,-0.884584,-2.9445136,-0.106651604,0.03252421,-1.3976735,-0.3093224,-1.0956326,-1.9001886,-0.2912633,-1.6214446,1.8814359,1.1880507,-0.38451365,0.45524684,-2.749118,0.45292085,0.75063336,0.37330434,1.2544298,0.37646276,0.22299221,-3.0571165,0.6939467,-2.8361115,-2.8667982,2.904446,1.0288676,1.2080089,1.9444869,-0.34011415,0.24477457,1.3113325,-0.94840723,-0.41795,1.7309372,-0.48683685,0.5731358,0.38864496,0.81126976,-0.72025794,3.9036856,-0.8708419,-0.9838901,-0.6329621,-1.0111835,1.7180743
7-1-08,7-1-08,***,***,-1.2447383,-1.9762133,1.2112783,-0.55842394,1.8693069,-0.48323596,0.71334505,1.6831548,-2.2894685,-1.1625249,1.4695956,-0.83563197,1.694255,0.15772517,-0.42665347,0.7699488,0.9629214,2.1739492,-1.9601237,-0.362804,0.05270071,0.20318684,0.69820535,0.33137235,0.946164,-1.0380828,1.3976374,-1.1626425,-1.1529559,0.22428755,1.0225747,0.52626663,1.3454388,0.8090885,0.15410526,2.0828552,-0.9913043,0.10097846,2.2030852,-0.7916703,-0.54330266,1.736036,-0.8320608,0.08661445,0.78745764,-0.15740924,-2.6115992,0.31747672,0.03811871,2.085039
7-1-09,7-1-09,***,***,-0.48915723,-4.0885434,0.6808734,-1.180279,-2.1456766,-1.5256597,1.3295281,0.2705107,-2.71523,-0.061389808,1.5842137,-1.9925654,0.5574148,1.0713471,-0.20238562,0.51759577,0.6498945,2.5005574,-2.3485737,-0.28503895,0.6299437,1.8728209,1.0378903,-0.84018,-1.9331349,-0.023593001,-1.0293076,0.0005079817,-1.6471496,1.201391,0.1446056,-0.54587203,-0.16163738,-0.85621196,1.0228503,2.283271,-1.4363371,-0.35743165,0.4025116,-0.16202484,2.141716,1.6030405,-0.70029485,-0.80281234,-0.43728742,0.8860216,-1.2435613,0.5057214,0.6389544,1.1317517
7-1-10,7-1-10,***,***,-0.17898609,-0.63368165,2.0863822,1.1536561,0.9558922,-2.417137,1.8947568,1.4552689,-2.3492858,-0.48473895,0.9027591,-2.261218,0.6120742,1.2247316,2.0388956,1.915735,0.41929662,1.146445,-2.0494268,-1.9674147,-1.2945186,0.22602767,0.87126076,-0.2000047,0.9898054,0.1136329,-0.3388601,0.4731713,-1.6259711,0.8077384,-0.7991161,-0.86289,1.6722128,0.38224608,0.13879354,1.7649248,0.19567084,-3.1217191,1.1671107,-1.0376179,-0.48011184,-0.53413814,0.6279817,-0.5417943,1.0676215,2.1595376,-0.98671,-1.2370507,2.3654478,0.37420797
7-1-11,7-1-11,***,***,-0.85867697,-1.8591971,0.4086736,0.15612127,-1.2407875,-1.5592402,0.8662631,-0.2287566,-1.6620344,-0.11622347,0.6395522,-0.15752235,-0.08330208,0.5272323,0.62507963,0.99381536,-0.6915719,1.7760533,-3.926211,-1.1547686,0.22078513,0.30592412,-0.45966327,-0.31524488,-0.14387573,0.54028344,0.31682298,-1.1868455,0.3489448,0.078892685,-1.4309644,-0.3373675,-0.32625416,0.6137592,0.8234219,2.8328936,0.5310297,-1.0628471,0.77639127,-0.6919571,1.3594352,-0.20760125,-0.8134258,-0.95722854,-0.13653657,1.0110408,-1.1550986,0.880213,0.5410214,0.57400304
7-13-07,7-13-07,***,***,1.905275,-0.47549945,0.10549324,-0.34363016,-0.06022546,-1.4506484,-0.061952278,0.6385253,-1.5614959,-0.69717866,1.3450134,-1.1342689,-0.9144783,2.4847367,-1.2145236,-0.6312054,2.0806942,0.8582974,-3.0916955,-2.0804832,1.1549324,-1.2255961,-0.44271058,0.8141736,1.6438878,0.98232836,-0.37390783,1.5137163,-0.31747526,-0.101612315,2.4671125,0.78978246,3.9725702,-0.59675384,0.24335705,-0.107217796,1.6797566,-1.267923,2.0226536,-1.306105,-0.8918122,-0.35782325,-0.34139842,1.331349,1.2247814,-0.6066219,-1.3088765,0.41423422,-2.7717583,2.1589506
7-1-12,7-1-12,***,***,-0.024224821,-1.0857843,1.0816764,0.09423671,-2.022652,-2.0037656,0.9289982,-0.91814345,-0.35022977,0.3341809,1.1213254,-1.0662752,-0.8165703,1.2769092,1.0882262,2.1682665,0.60697573,-0.73674744,-2.4744513,-0.6211863,0.62926114,0.72589403,0.05130717,-0.6248632,-0.6399935,-0.42376512,0.913852,-0.06832288,-1.050912,-0.22293907,-0.1837342,0.00088577176,0.51515985,0.45564398,2.0051246,2.504262,2.428006,-1.2361273,0.8269816,-1.337153,0.43783364,-0.31019148,0.44035664,-0.94718224,2.6002104,0.06659337,-1.4223787,-0.961647,1.3943467,0.38291478
7-1-13,7-1-13,***,***,-1.1210518,-0.98313767,2.2122326,0.32143998,-2.139852,-1.289943,1.8235916,0.20484601,-1.9872619,-0.017360969,0.07181081,-0.92566395,0.5152224,0.17586873,1.1449369,0.9025713,1.3228405,2.9277117,-2.7883716,-0.4661848,0.8309345,2.450667,1.3353573,-0.8760548,0.23480205,-0.8236492,-1.7880914,-1.8803512,-2.5515144,2.2347102,1.5069058,-1.2682564,0.6085671,0.41641474,3.5520809,1.040033,-3.4832392,-0.20664607,2.3675158,2.051531,-1.8336353,-1.4417268,-2.4284704,-2.6545236,0.23157899,-1.7831718,-2.4932082,-1.215424,0.30464354,2.7835295
7-1-14,7-1-14,***,***,-1.7747675,-0.69982517,-0.2568286,2.6113837,-4.0992146,-2.4478106,-0.71851593,-1.4594399,-0.37933764,-2.0194225,2.312958,-0.53177226,-0.857286,1.3935403,-1.4726795,0.4780749,0.16169424,2.2244413,-3.2786174,1.6766553,0.37799957,-0.5342024,-1.2707676,1.3214136,1.9805197,-1.7505673,1.8911127,-0.837041,-2.7777212,1.7731327,0.7502961,0.9053556,0.54950887,0.5082408,1.3888994,1.8989499,-1.2509131,0.887688,4.7039833,-1.0861895,1.0816057,1.743272,0.07607967,-0.3887698,1.9657317,-1.5370768,-0.48422188,-0.6411102,-0.84831953,0.23205537
7-1-15,7-1-15,***,***,-0.54082626,-3.4370778,2.0910196,-1.4651184,-1.4365973,-2.5454903,3.0081885,1.4793756,-1.8414805,0.87977093,-0.04344671,-0.17353943,0.7679719,0.69519264,0.48963642,1.1528553,-0.104341716,1.7427853,-2.1331527,0.9900598,1.6602277,0.7508245,0.7004251,-0.7098105,0.12241441,0.44293827,-1.2534148,1.4038439,-0.57398975,0.01803721,2.5269542,0.54200584,0.63144976,0.28297672,0.14574213,1.1972281,0.45161813,-1.2777706,0.34314996,1.0858531,-0.38090003,0.78564084,-0.45664978,0.24228005,0.5800526,0.56638354,-0.5687005,-0.82769114,-1.4978037,1.511698
7-1-16,7-1-16,***,***,-1.5002059,-2.9063761,2.269658,0.6322299,0.19379444,-2.526891,2.1617856,2.8528273,-2.3180692,-0.8240945,2.6582081,-1.8001996,1.1585078,-0.7347579,1.3835208,1.3447183,1.0120511,2.0615828,-1.2471279,-2.107856,-0.16358164,-0.66376364,1.5561315,1.0033048,-0.71160185,-0.6537845,0.35473323,-2.4156811,-3.1504745,1.3920485,-1.1629903,-2.653797,0.087386444,-0.904646,0.67152864,1.1620717,-1.0376153,-1.026445,1.8724097,0.8869275,-0.08938633,0.42050081,-1.2796631,-0.58495027,1.2511909,0.1607275,-2.2868736,0.1828457,1.1005698,2.6026938
7-13-01,7-13-01,***,***,1.1102339,-0.8512253,-1.1438639,-1.477678,0.26849005,-1.7691239,0.9287659,1.7564489,-3.7154734,-0.3577566,0.92304176,1.2187315,-0.22462548,-0.9101961,-0.22558331,-0.43381345,3.5344262,-0.47337097,-1.8178535,-2.6017928,-0.05852702,-0.4408502,0.20248649,1.8477942,-0.76015735,0.98269296,-1.3905324,1.5238248,-0.8607486,0.21738975,-0.24433763,1.6653289,1.4103218,0.45938075,-0.28362498,0.9728506,1.3603216,-1.624666,0.18233219,-1.6634209,0.35843047,1.0427154,0.4845129,0.5135578,1.7310467,1.2128978,-0.87740463,-1.618882,1.2888238,-0.15868987
7-13-08,7-13-08,***,***,-0.44213134,-1.6974496,-0.8921306,-2.7603161,-1.8705157,2.177517,1.8450594,1.5608562,-2.6914694,-0.81157744,1.8154361,-0.07109944,-0.5980502,-0.88801605,0.41391265,0.4587798,1.7527977,1.0716938,-4.6888347,-2.611822,0.74484795,2.287789,-0.30330554,0.8703235,-2.5951886,0.9653922,0.34327218,-0.21232338,1.2592753,1.1053286,1.5623401,-0.07554198,1.034384,-0.27847806,-1.5529389,0.27589467,1.027738,-1.8733118,0.08720175,0.29422483,1.1025561,1.7519028,0.582987,0.44092494,-0.429742,1.8797876,0.40004498,-0.1946109,1.4018519,1.5550021
7-13-02,7-13-02,***,***,1.4300475,1.6720246,0.92932314,-0.008968162,-2.5356507,-1.1994332,1.1304197,2.4153564,-2.0425627,0.09506488,-0.08097619,1.0234287,-2.4677992,0.2683917,-1.388312,-0.6902778,1.4836477,-0.8294694,-4.463305,-2.0673192,1.7587585,0.6234716,-0.30086976,0.20366111,-0.012114581,0.7398709,-0.020755716,-0.33703914,0.7154776,-0.69166094,1.2768874,3.028165,1.9160019,0.23978706,-1.4106423,1.9160526,0.188919,-1.6079525,0.7068952,-1.8970736,0.57304406,1.1951114,0.72740436,0.67293245,2.4068592,1.8317486,0.2536255,-0.78966665,1.0071387,-0.29026577
7-13-03,7-13-03,***,***,-1.1370755,-1.2106733,-1.2148368,0.1078098,0.80721587,-1.4593205,1.8160461,0.5289633,-3.536836,-1.6940256,-0.082794406,1.1972487,-1.4638308,-0.4909045,0.6997661,0.27729842,1.1256826,-2.113319,-3.1395426,0.12395043,0.7498305,-0.29370362,-0.7187438,-0.071398266,0.032917105,1.4663048,0.2173379,0.8152987,-2.2210908,0.079217546,-0.8206899,2.9371707,0.07403391,1.6246922,-1.7065805,2.1024134,-0.3798609,-2.2716029,1.7989918,0.05807977,0.62192017,2.1883194,1.8236803,1.3812381,1.2486322,1.3760782,-1.2645853,0.71057737,2.0263288,2.4764755
7-13-04,7-13-04,***,***,1.6853039,0.32636273,-0.82181084,-0.76730233,-3.2595348,-1.9639246,0.8120595,0.26622733,-1.5254748,1.4115349,2.2109065,0.34411412,-0.80907226,-1.7878693,-0.2505063,0.56716037,-0.39738148,-0.9835718,-3.325485,1.3544058,0.90295297,-0.1378136,0.46935585,0.31975833,0.16172947,-0.79869086,0.3397449,-0.4693118,-1.1099695,0.2749321,-0.28545174,2.1891167,0.14269112,-1.0843217,1.2185289,1.9656714,1.5522401,-3.6917434,1.6939937,1.810184,-2.1476076,0.40578765,2.0684016,-0.42147735,1.4196332,-0.41272876,2.996527,-1.8870357,0.6778887,0.92455
7-13-05,7-13-05,***,***,-0.25565916,-1.6310216,-1.0449302,-2.2514286,0.17662984,-0.51798046,0.28922787,0.0008720257,-2.632331,0.77441734,0.5238766,0.18029979,-0.116991326,-0.5329182,1.5893978,1.0521095,0.22713003,-0.5769491,-2.3670783,-0.39405513,0.8365057,0.4339225,-0.2128625,1.6131823,-0.18567508,-1.060736,-0.47389254,-1.8524435,-2.1149406,0.074112706,-0.27093735,3.326907,0.38721898,0.08398209,-1.5825133,0.37339157,0.31676215,-2.644213,1.5153137,-0.8686111,-0.20685582,0.6089295,0.09822043,0.7308315,2.1054966,2.2876685,-1.2715114,-1.391937,0.41489944,0.9953095
7-13-06,7-13-06,***,***,-0.20701508,2.165069,0.024395442,-1.3586805,0.28241694,-0.07258629,0.31695533,0.39450347,-3.5316133,1.1708364,1.7261747,0.5692838,-1.6707796,-0.34827864,-0.44330487,-0.11177097,0.9063652,-1.8473217,-2.7439468,-1.9264069,-1.6277654,0.8138386,-0.3502468,0.22675261,0.1711846,1.4025929,0.055940427,-0.51751596,-0.23518048,-1.206056,0.41261598,2.5703688,-0.100954995,1.4302982,-0.6398659,2.5091913,1.1722052,-1.6514572,0.4888403,-1.6433868,2.1084054,1.7151899,-0.23787574,0.8090671,2.0350106,0.082438536,-0.04189401,-2.125437,1.2703999,2.1010807
7-7-01,7-7-01,***,***,-0.40606394,1.3167721,0.29347208,-3.4338048,-0.66194224,-3.1739948,-3.5900702,0.63740695,1.1656228,-0.9915631,1.7554091,0.7894668,-1.5241646,2.3128777,1.1909001,-0.49725735,1.9560488,0.51203144,-0.886556,-0.18615156,-0.21959737,1.0379629,-1.13169,1.7123111,4.5938764,1.1444085,-0.70795107,1.4582189,-0.963252,0.31734112,1.5293728,-1.6364366,0.26564816,0.42630154,-0.2266621,2.228683,1.524844,-2.89419,1.9901145,1.8391541,1.5407964,-0.73415315,-0.59267086,1.0470473,1.3917415,-0.99710363,1.6137923,1.6342633,-0.55093426,-0.7940874
7-7-02,7-7-02,***,***,-2.9842653,0.4606523,-0.16624732,-0.8885694,-3.1005843,-2.3651164,-1.4341292,-0.71881765,-1.2346768,0.59941536,1.5149003,0.40393084,-1.3951085,0.4700173,0.18442093,0.5435543,0.05267805,1.9403342,-2.137894,0.025871372,-0.20000196,0.63388985,-3.0501034,0.624139,3.3539503,-0.5129011,-0.08137391,-0.60214794,-1.3216615,2.0966127,-0.5104524,0.63925904,-0.32801956,0.031936906,0.4130911,0.97473353,-0.8391919,-0.683934,1.1215769,2.9581761,3.4612298,-1.4078443,0.04332008,-0.22112592,1.6030083,2.1601229,0.57339793,0.11725823,-0.6548142,-1.7884246
7-7-03,7-7-03,***,***,0.01244464,2.6829014,0.8538607,-3.4676154,-3.3638306,-2.4567423,-3.3257766,1.293076,0.34065667,0.23796488,2.798325,1.213516,-2.167355,1.2572095,-0.0910031,-0.7198444,1.5050645,0.6745433,-3.3338225,-0.22499208,1.4376346,-0.08641775,-2.5234203,1.2575965,3.5911627,2.241181,-0.31633595,-0.2966174,-0.05337529,-0.0017477863,1.5408975,0.9503441,-0.13299002,0.7517499,0.8488256,2.5346463,1.7071,-1.6483092,0.511633,1.3587226,3.357671,-1.079781,-1.0526216,2.238226,1.8647642,1.184665,0.086670145,0.5224064,-0.065675795,-1.9750236
7-7-04,7-7-04,***,***,-0.16762328,1.441792,1.4996485,-3.3529067,-1.0873661,-1.3440918,1.1798618,-0.055657193,-2.1137378,1.2051735,0.5156677,1.2656832,-1.5874016,0.69791186,-1.1304204,0.75874037,1.4902711,-0.78802973,-3.5672984,-2.2450013,-0.01581126,1.037538,0.1790106,-0.08321066,1.4253352,1.6344466,-0.91433346,-2.0787673,1.0641909,-0.5779444,1.9529405,0.3125213,0.45223457,-0.35874575,-0.8215536,0.9455523,-0.09763185,1.794692,0.98970616,1.5757595,0.36266026,-0.004941352,0.43892202,2.137671,0.65080583,-0.086086296,1.2024349,0.08662119,-1.3390391,0.9378703
7-7-05,7-7-05,***,***,-0.60015464,-1.1573334,1.2424698,-0.2548779,-3.1087701,-0.92816067,-0.8915469,0.7386804,-2.4219308,0.8984061,0.48557246,1.3811307,-3.3391907,1.5637536,0.38161334,0.36047116,2.3947728,0.84010035,-3.1741211,-1.1400386,-0.67429364,1.0140631,-0.4565789,0.4002777,0.15722296,0.09444539,-0.73184216,0.033468876,1.1731435,0.034023993,1.5022503,1.7436851,0.05074524,1.3314984,-0.55596197,0.2630035,-0.28273967,1.1483588,1.1182181,1.10669,2.9808342,0.8751977,0.32030135,-0.262697,0.9788824,0.31485015,0.29147032,-0.7442444,-2.9478078,0.47295713
9-1-02,9-1-02,***,***,0.35192025,-0.81160825,2.5419934,-0.92641485,1.4936424,-2.7966716,-0.9704127,1.4756693,-0.50413394,-0.8248752,-0.52883697,-3.7735486,0.3998324,-1.4398959,0.685895,1.6516922,0.20760143,1.9932954,-1.7627661,-0.97621703,-0.6777301,2.4653575,1.6807868,-0.49329746,2.565357,1.1902822,-0.6833003,0.24891135,-2.0181043,1.3339934,0.36483842,-1.3987678,-2.4780648,0.23322262,0.68844384,-1.2721968,-1.558075,-0.71505135,-0.07739137,1.1112787,-1.8484787,0.20295611,-0.49055147,-1.5812286,2.0730438,0.2571194,0.64599216,2.533927,-0.8940979,0.7641611
7-7-06,7-7-06,***,***,0.0668264,-0.31056142,-0.19875066,-2.7655566,-1.2288743,-0.058775485,2.126994,-0.067277245,-2.4757452,0.16830133,-0.17445444,0.055186268,-1.4331931,0.08252336,-0.010459597,-0.885626,-1.9048837,2.1782916,-2.1910071,-0.81866693,1.4245933,-1.9918082,0.9876467,-0.39507177,1.7784758,1.8303034,-1.2750884,-0.5332231,-0.6001961,-0.30756897,-0.7421578,0.5342027,1.7186326,-0.36421052,-0.681825,0.23718354,1.4132289,-0.21603104,1.501962,-0.01930231,0.14311336,-2.0698888,0.29160103,0.3791492,0.03503121,-0.15674952,1.4845868,-1.2843765,-1.4246327,0.20192666
7-7-07,7-7-07,***,***,-1.733094,1.7888179,1.0879369,-0.56295073,0.1992765,-1.6435301,3.0706582,1.5003606,-3.5667055,-0.6096911,2.3683853,-0.27996448,0.17573626,-1.2978079,0.10565891,-0.4693491,0.42456007,1.571384,-3.2020972,-0.3776043,-1.4046239,-0.008305484,-0.6854533,-1.7906512,1.6644163,0.9117371,-0.66366947,-0.4864045,-0.4986909,1.2735027,0.98647875,1.833947,-0.47882593,0.34563565,-1.250634,1.2183003,-1.026233,1.2854295,0.01642857,-1.1883326,3.3544006,-0.29914472,0.85392636,0.1172952,1.8669277,-0.52034914,0.98031074,-1.6351632,-2.4303927,1.1807846
7-11-01,7-11-01,***,***,1.79674,-2.277914,0.2856368,0.57339585,-2.7797554,1.7305926,0.37258184,-0.3533062,-3.7663743,-0.61985695,-0.14965418,0.49360666,2.2306635,-0.85872936,-0.9614811,2.6438942,0.13029136,-0.32135,-3.756722,-0.8899954,0.65198296,0.70312876,2.013011,-1.071417,0.21603557,0.67933357,0.22320096,1.1408801,-1.4235765,1.6215886,1.028992,2.0908873,-0.9775352,-0.17134209,2.6625896,1.7974261,1.7681065,-3.5586803,2.7347574,-1.0920217,-1.3498269,0.40116113,0.9832686,-0.5836034,1.5793872,1.3607587,0.5518234,-2.6757905,1.3220114,-0.23982336
7-11-02,7-11-02,***,***,1.3491086,-1.1764406,-1.0085447,-1.0629174,0.9537143,0.027873192,0.5232802,2.497357,-3.4874837,0.26441118,2.394915,-1.0232869,-1.1423019,-1.3756939,-0.20878386,-0.6018895,1.1640738,-0.6475886,-3.213639,-0.8659508,0.48856464,0.18402885,1.350536,0.95159775,0.043004893,0.6092489,0.0042924806,0.78807646,-0.4666246,0.03721119,1.4072706,2.924819,3.4705641,1.3514488,-1.292575,2.1000628,-0.36458933,-1.9026018,0.7479435,-0.7051794,-0.92709494,2.0320709,-0.8711824,-1.5230471,0.85803455,0.32713407,-0.109511666,-0.10059462,-0.29104638,2.0274866
7-11-03,7-11-03,***,***,-0.5330042,-0.06547246,0.6594092,1.0513995,-0.9231795,-2.3754854,0.5352939,2.7235692,-2.6095364,-0.43197012,0.7639939,0.035364866,-1.6432052,-0.34449333,0.22074082,1.845632,1.8195621,-0.32016212,-2.6874673,-1.6329525,-0.09667488,0.16105615,-0.1420311,0.7994495,-0.5519081,0.4959344,0.030171994,-0.77731055,-0.9856552,1.204019,-0.6775202,1.3617617,2.344333,-0.021323962,-1.0120459,1.860254,0.27102268,-1.75785,-0.07567701,-0.48396525,1.3657608,2.7305706,-0.096962236,-0.3554264,2.713241,2.566304,0.15694465,-1.1931574,0.33854073,-0.6826813
Poster7-12,P0240,***,***,-0.24381863,-2.5685368,1.094567,-2.5399218,-2.0757368,-1.1391286,-0.3063335,-0.12699258,-1.5784913,-1.4720949,0.9371133,2.3446496,-1.0721685,0.4718072,0.5734874,-0.44234207,0.14722945,3.80498,-2.978621,-1.4737281,0.016616499,-0.36633116,0.77223164,1.0111259,-0.06653683,-0.9201209,0.27332863,0.15697043,-2.0342124,-0.4375083,-1.1798409,0.03320358,-0.57756996,0.9324989,-1.5121092,-1.1222794,-1.8292832,1.6131349,-1.1996746,0.60023713,1.9541138,1.7715226,-1.9552711,0.6349869,1.0353552,0.67924285,-0.0921828,0.43899247,-3.408207,1.0491477
